creator_assigned_number,creator_gender,most_uploaded_genre,creator_signup_country,total_play_count,total_play_count_male,total_play_count_female,total_play_count_custom_gender,total_play_count_null_gender,plays_by_males_BR,pct_plays_by_males_BR,plays_by_females_BR,pct_plays_by_females_BR,plays_by_custom_gender_BR,pct_plays_by_custom_gender_BR,plays_by_null_gender_BR,pct_plays_by_null_gender_BR,total_play_count_BR,plays_by_males_DE,pct_plays_by_males_DE,plays_by_females_DE,pct_plays_by_females_DE,plays_by_custom_gender_DE,pct_plays_by_custom_gender_DE,plays_by_null_gender_DE,pct_plays_by_null_gender_DE,total_play_count_DE,plays_by_males_EG,pct_plays_by_males_EG,plays_by_females_EG,pct_plays_by_females_EG,plays_by_custom_gender_EG,pct_plays_by_custom_gender_EG,plays_by_null_gender_EG,pct_plays_by_null_gender_EG,total_play_count_EG,plays_by_males_GB,pct_plays_by_males_GB,plays_by_females_GB,pct_plays_by_females_GB,plays_by_custom_gender_GB,pct_plays_by_custom_gender_GB,plays_by_null_gender_GB,pct_plays_by_null_gender_GB,total_play_count_GB,plays_by_males_US,pct_plays_by_males_US,plays_by_females_US,pct_plays_by_females_US,plays_by_custom_gender_US,pct_plays_by_custom_gender_US,plays_by_null_gender_US,pct_plays_by_null_gender_US,total_play_count_US,plays_by_males_VN,pct_plays_by_males_VN,plays_by_females_VN,pct_plays_by_females_VN,plays_by_custom_gender_VN,pct_plays_by_custom_gender_VN,plays_by_null_gender_VN,pct_plays_by_null_gender_VN,total_play_count_VN
22098,,3,US,258,110,127,10,11,0,,0,,0,,0,,0,5,100.0,0,0.0,0,0.0,0,0.0,5,0,,0,,0,,0,,0,39,28.06,92,66.19,5,3.6,3,2.16,139,66,57.89,35,30.7,5,4.39,8,7.02,114,0,,0,,0,,0,,0
22278,,3,US,151,131,14,1,5,0,,0,,0,,0,,0,48,100.0,0,0.0,0,0.0,0,0.0,48,0,,0,,0,,0,,0,36,87.8,4,9.76,0,0.0,1,2.44,41,47,75.81,10,16.13,1,1.61,4,6.45,62,0,,0,,0,,0,,0
22296,male,3,GB,126,81,36,0,9,0,,0,,0,,0,,0,8,100.0,0,0.0,0,0.0,0,0.0,8,0,,0,,0,,0,,0,26,61.9,16,38.1,0,0.0,0,0.0,42,47,61.84,20,26.32,0,0.0,9,11.84,76,0,,0,,0,,0,,0
22328,male,3,US,1315,1203,45,46,21,0,,0,,0,,0,,0,12,100.0,0,0.0,0,0.0,0,0.0,12,0,,0,,0,,0,,0,35,79.55,8,18.18,0,0.0,1,2.27,44,1156,91.82,37,2.94,46,3.65,20,1.59,1259,0,,0,,0,,0,,0
22337,male,3,US,170,83,53,4,30,0,,0,,0,,0,,0,1,100.0,0,0.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,30,48.39,18,29.03,0,0.0,14,22.58,62,52,48.6,35,32.71,4,3.74,16,14.95,107,0,,0,,0,,0,,0
22385,male,3,GB,510,390,96,5,19,0,,0,,0,,0,,0,2,100.0,0,0.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,381,76.05,96,19.16,5,1.0,19,3.79,501,7,100.0,0,0.0,0,0.0,0,0.0,7,0,,0,,0,,0,,0
22402,,3,US,300,216,44,4,36,0,,0,,0,,0,,0,24,100.0,0,0.0,0,0.0,0,0.0,24,0,,0,,0,,0,,0,36,94.74,2,5.26,0,0.0,0,0.0,38,156,65.55,42,17.65,4,1.68,36,15.13,238,0,,0,,0,,0,,0
22411,,3,GB,384,207,58,0,119,0,,0,,0,,0,,0,10,100.0,0,0.0,0,0.0,0,0.0,10,0,,0,,0,,0,,0,95,53.67,18,10.17,0,0.0,64,36.16,177,102,51.78,40,20.3,0,0.0,55,27.92,197,0,,0,,0,,0,,0
22419,male,3,US,180,144,33,2,1,0,,0,,0,,0,,0,2,100.0,0,0.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,124,99.2,0,0.0,0,0.0,1,0.8,125,18,33.96,33,62.26,2,3.77,0,0.0,53,0,,0,,0,,0,,0
22443,female,3,GB,262,211,42,2,7,0,,0,,0,,0,,0,7,100.0,0,0.0,0,0.0,0,0.0,7,0,,0,,0,,0,,0,76,64.41,40,33.9,1,0.85,1,0.85,118,128,93.43,2,1.46,1,0.73,6,4.38,137,0,,0,,0,,0,,0
22455,female,3,US,123,80,39,0,4,0,,0,,0,,0,,0,4,100.0,0,0.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0,22,56.41,16,41.03,0,0.0,1,2.56,39,54,67.5,23,28.75,0,0.0,3,3.75,80,0,,0,,0,,0,,0
22487,,3,US,456,108,83,188,77,0,,0,,0,,0,,0,2,100.0,0,0.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,0,0.0,1,2.17,44,95.65,1,2.17,46,106,25.98,82,20.1,144,35.29,76,18.63,408,0,,0,,0,,0,,0
22538,male,3,US,452,354,15,44,39,0,,0,,0,,0,,0,12,100.0,0,0.0,0,0.0,0,0.0,12,0,,0,,0,,0,,0,40,81.63,0,0.0,9,18.37,0,0.0,49,302,77.24,15,3.84,35,8.95,39,9.97,391,0,,0,,0,,0,,0
22545,female,3,EG,110,50,53,0,7,0,,0,,0,,0,,0,4,100.0,0,0.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0,28,50.0,27,48.21,0,0.0,1,1.79,56,18,36.0,26,52.0,0,0.0,6,12.0,50,0,,0,,0,,0,,0
22566,male,3,GB,273,151,111,0,11,0,,0,,0,,0,,0,2,100.0,0,0.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,135,53.15,110,43.31,0,0.0,9,3.54,254,14,82.35,1,5.88,0,0.0,2,11.76,17,0,,0,,0,,0,,0
22577,male,3,BR,240,29,194,2,15,0,,0,,0,,0,,0,1,100.0,0,0.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,7,11.86,50,84.75,0,0.0,2,3.39,59,21,11.67,144,80.0,2,1.11,13,7.22,180,0,,0,,0,,0,,0
22583,male,3,BR,204,128,54,9,13,0,,0,,0,,0,,0,10,100.0,0,0.0,0,0.0,0,0.0,10,0,,0,,0,,0,,0,30,54.55,24,43.64,0,0.0,1,1.82,55,88,63.31,30,21.58,9,6.47,12,8.63,139,0,,0,,0,,0,,0
22601,female,3,GB,621,315,230,10,66,0,,0,,0,,0,,0,1,100.0,0,0.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,208,58.92,117,33.14,3,0.85,25,7.08,353,106,39.7,113,42.32,7,2.62,41,15.36,267,0,,0,,0,,0,,0
22627,male,3,US,215,82,87,4,42,0,,0,,0,,0,,0,1,100.0,0,0.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,22,47.83,17,36.96,0,0.0,7,15.22,46,59,35.12,70,41.67,4,2.38,35,20.83,168,0,,0,,0,,0,,0
22644,female,3,GB,127,80,39,1,7,0,,0,,0,,0,,0,1,100.0,0,0.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,74,62.18,39,32.77,1,0.84,5,4.2,119,5,71.43,0,0.0,0,0.0,2,28.57,7,0,,0,,0,,0,,0
22692,male,3,US,212,80,99,3,30,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,80,37.74,99,46.7,3,1.42,30,14.15,212,0,,0,,0,,0,,0
22711,male,3,US,437,202,235,0,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,202,46.22,235,53.78,0,0.0,0,0.0,437,0,,0,,0,,0,,0
22715,male,3,US,290,136,143,5,6,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,136,46.9,143,49.31,5,1.72,6,2.07,290,0,,0,,0,,0,,0
22717,male,3,US,120,49,47,1,23,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,49,40.83,47,39.17,1,0.83,23,19.17,120,0,,0,,0,,0,,0
22739,male,3,US,107,58,46,2,1,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,58,54.21,46,42.99,2,1.87,1,0.93,107,0,,0,,0,,0,,0
22749,male,3,US,424,212,187,4,21,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,212,50.0,187,44.1,4,0.94,21,4.95,424,0,,0,,0,,0,,0
22750,female,3,US,156,58,90,2,6,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,58,37.18,90,57.69,2,1.28,6,3.85,156,0,,0,,0,,0,,0
22754,male,3,VN,101,101,0,0,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,101,100.0,0,0.0,0,0.0,0,0.0,101,0,,0,,0,,0,,0
22762,male,3,US,241,104,111,5,21,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,104,43.15,111,46.06,5,2.07,21,8.71,241,0,,0,,0,,0,,0
22771,,3,US,334,133,182,4,15,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,133,39.94,181,54.35,4,1.2,15,4.5,333,0,,0,,0,,0,,0
22778,female,3,US,193,95,91,2,5,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,95,49.22,91,47.15,2,1.04,5,2.59,193,0,,0,,0,,0,,0
22781,female,3,US,201,109,73,3,16,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,109,54.23,73,36.32,3,1.49,16,7.96,201,0,,0,,0,,0,,0
22809,male,3,US,295,155,131,1,8,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,155,52.54,131,44.41,1,0.34,8,2.71,295,0,,0,,0,,0,,0
22818,male,3,US,246,102,133,8,3,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,102,41.46,133,54.07,8,3.25,3,1.22,246,0,,0,,0,,0,,0
22819,male,3,US,214,133,71,1,9,3,100.0,0,0.0,0,0.0,0,0.0,3,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,130,61.61,71,33.65,1,0.47,9,4.27,211,0,,0,,0,,0,,0
22821,,3,US,162,49,107,4,2,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,49,30.25,107,66.05,4,2.47,2,1.23,162,0,,0,,0,,0,,0
22858,male,3,US,392,162,197,10,23,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,162,41.33,197,50.26,10,2.55,23,5.87,392,0,,0,,0,,0,,0
22862,,3,US,135,68,58,0,9,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,68,50.37,58,42.96,0,0.0,9,6.67,135,0,,0,,0,,0,,0
22884,,3,US,412,211,176,1,24,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,211,51.21,176,42.72,1,0.24,24,5.83,412,0,,0,,0,,0,,0
22886,,3,US,182,90,89,1,2,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,90,49.45,89,48.9,1,0.55,2,1.1,182,0,,0,,0,,0,,0
22898,,3,US,101,0,0,0,101,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,0.0,0,0.0,0,0.0,101,100.0,101,0,,0,,0,,0,,0
22916,female,3,US,220,112,83,2,23,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,112,50.91,83,37.73,2,0.91,23,10.45,220,0,,0,,0,,0,,0
22922,male,3,US,118,53,47,0,18,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,53,44.92,47,39.83,0,0.0,18,15.25,118,0,,0,,0,,0,,0
22938,male,3,US,182,102,65,7,8,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,102,56.04,65,35.71,7,3.85,8,4.4,182,0,,0,,0,,0,,0
22952,male,3,US,100,0,98,0,2,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,0.0,98,98.0,0,0.0,2,2.0,100,0,,0,,0,,0,,0
22954,female,3,US,283,124,139,6,14,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,124,43.82,139,49.12,6,2.12,14,4.95,283,0,,0,,0,,0,,0
22960,male,3,US,113,36,73,0,4,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,36,31.86,73,64.6,0,0.0,4,3.54,113,0,,0,,0,,0,,0
22967,male,3,US,832,373,326,25,108,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,373,44.83,326,39.18,25,3.0,108,12.98,832,0,,0,,0,,0,,0
22974,male,3,US,832,390,379,13,50,1,100.0,0,0.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,389,46.81,379,45.61,13,1.56,50,6.02,831,0,,0,,0,,0,,0
22981,female,3,US,217,113,97,0,7,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,113,52.07,97,44.7,0,0.0,7,3.23,217,0,,0,,0,,0,,0
22994,female,3,US,203,121,71,8,3,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,121,59.61,71,34.98,8,3.94,3,1.48,203,0,,0,,0,,0,,0
22998,female,3,US,394,167,195,11,21,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,167,42.39,195,49.49,11,2.79,21,5.33,394,0,,0,,0,,0,,0
23016,female,3,US,126,74,49,0,3,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,74,58.73,49,38.89,0,0.0,3,2.38,126,0,,0,,0,,0,,0
23024,male,3,US,327,163,161,0,3,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,163,49.85,161,49.24,0,0.0,3,0.92,327,0,,0,,0,,0,,0
23042,female,3,US,220,121,93,1,5,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,121,55.0,93,42.27,1,0.45,5,2.27,220,0,,0,,0,,0,,0
23047,female,3,US,243,124,114,0,5,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,124,51.03,114,46.91,0,0.0,5,2.06,243,0,,0,,0,,0,,0
23066,male,3,US,2829,1324,1366,26,113,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,1324,46.8,1366,48.29,26,0.92,113,3.99,2829,0,,0,,0,,0,,0
23067,male,3,GB,379,1,0,272,106,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,1,0.26,0,0.0,272,71.77,106,27.97,379,0,,0,,0,,0,,0
23085,male,3,US,838,406,388,12,32,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,406,48.45,388,46.3,12,1.43,32,3.82,838,0,,0,,0,,0,,0
23089,male,3,US,427,283,127,0,17,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,283,66.28,127,29.74,0,0.0,17,3.98,427,0,,0,,0,,0,,0
23099,female,3,US,154,81,62,3,8,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,81,52.6,62,40.26,3,1.95,8,5.19,154,0,,0,,0,,0,,0
23125,female,3,US,130,6,110,14,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,6,4.62,110,84.62,14,10.77,0,0.0,130,0,,0,,0,,0,,0
23129,male,3,US,398,165,195,10,28,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,165,41.46,195,48.99,10,2.51,28,7.04,398,0,,0,,0,,0,,0
23152,male,3,US,106,5,101,0,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,5,4.72,101,95.28,0,0.0,0,0.0,106,0,,0,,0,,0,,0
23161,male,3,US,328,172,144,4,8,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,172,52.44,144,43.9,4,1.22,8,2.44,328,0,,0,,0,,0,,0
23163,female,3,US,478,261,200,5,12,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,261,54.6,200,41.84,5,1.05,12,2.51,478,0,,0,,0,,0,,0
23188,female,3,US,138,39,96,0,3,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,39,28.26,96,69.57,0,0.0,3,2.17,138,0,,0,,0,,0,,0
23201,male,3,US,180,98,76,2,4,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,98,54.44,76,42.22,2,1.11,4,2.22,180,0,,0,,0,,0,,0
23219,male,3,US,167,167,0,0,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,167,100.0,0,0.0,0,0.0,0,0.0,167,0,,0,,0,,0,,0
23241,male,3,US,334,209,100,1,24,8,100.0,0,0.0,0,0.0,0,0.0,8,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,201,61.66,100,30.67,1,0.31,24,7.36,326,0,,0,,0,,0,,0
23247,female,3,US,184,92,87,1,4,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,92,50.0,87,47.28,1,0.54,4,2.17,184,0,,0,,0,,0,,0
23259,male,3,US,162,99,56,2,5,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,99,61.11,56,34.57,2,1.23,5,3.09,162,0,,0,,0,,0,,0
23266,female,3,US,258,125,121,4,8,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,125,48.45,121,46.9,4,1.55,8,3.1,258,0,,0,,0,,0,,0
23270,male,3,US,325,213,102,3,7,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,213,65.54,102,31.38,3,0.92,7,2.15,325,0,,0,,0,,0,,0
23271,male,3,US,253,128,99,7,19,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,128,50.59,99,39.13,7,2.77,19,7.51,253,0,,0,,0,,0,,0
23279,male,3,US,861,555,239,7,60,5,100.0,0,0.0,0,0.0,0,0.0,5,0,,0,,0,,0,,0,1,100.0,0,0.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,549,64.21,239,27.95,7,0.82,60,7.02,855,0,,0,,0,,0,,0
23290,female,3,US,346,207,110,6,23,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,207,59.83,110,31.79,6,1.73,23,6.65,346,0,,0,,0,,0,,0
23305,female,3,US,636,359,230,15,32,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,359,56.45,230,36.16,15,2.36,32,5.03,636,0,,0,,0,,0,,0
23307,male,3,US,382,73,198,3,108,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,73,19.11,198,51.83,3,0.79,108,28.27,382,0,,0,,0,,0,,0
23345,male,3,US,163,126,24,0,13,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,126,77.3,24,14.72,0,0.0,13,7.98,163,0,,0,,0,,0,,0
23350,,3,US,108,37,71,0,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,37,34.26,71,65.74,0,0.0,0,0.0,108,0,,0,,0,,0,,0
23365,male,3,US,733,272,433,14,14,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,272,37.11,433,59.07,14,1.91,14,1.91,733,0,,0,,0,,0,,0
23387,female,3,US,126,53,68,0,5,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,53,42.06,68,53.97,0,0.0,5,3.97,126,0,,0,,0,,0,,0
23401,female,3,US,229,104,103,2,20,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,104,45.41,103,44.98,2,0.87,20,8.73,229,0,,0,,0,,0,,0
23417,female,3,US,109,48,47,4,10,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,48,44.04,47,43.12,4,3.67,10,9.17,109,0,,0,,0,,0,,0
23427,,3,US,265,134,127,0,4,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,134,50.57,127,47.92,0,0.0,4,1.51,265,0,,0,,0,,0,,0
23435,,3,US,641,320,270,7,44,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,320,49.92,270,42.12,7,1.09,44,6.86,641,0,,0,,0,,0,,0
23458,male,3,US,442,214,210,5,13,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,214,48.42,210,47.51,5,1.13,13,2.94,442,0,,0,,0,,0,,0
23467,,3,US,313,154,148,5,6,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,154,49.2,148,47.28,5,1.6,6,1.92,313,0,,0,,0,,0,,0
23472,female,3,US,127,37,87,1,2,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,37,29.13,87,68.5,1,0.79,2,1.57,127,0,,0,,0,,0,,0
23486,,3,US,149,101,29,2,17,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,101,67.79,29,19.46,2,1.34,17,11.41,149,0,,0,,0,,0,,0
23505,male,3,US,132,64,61,1,6,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,64,48.48,61,46.21,1,0.76,6,4.55,132,0,,0,,0,,0,,0
23508,male,3,US,121,68,40,0,13,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,68,56.2,40,33.06,0,0.0,13,10.74,121,0,,0,,0,,0,,0
23550,male,3,US,238,129,80,3,26,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,129,54.2,80,33.61,3,1.26,26,10.92,238,0,,0,,0,,0,,0
23555,male,3,US,203,112,57,2,32,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,112,55.17,57,28.08,2,0.99,32,15.76,203,0,,0,,0,,0,,0
23558,male,3,US,155,114,35,1,5,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,114,73.55,35,22.58,1,0.65,5,3.23,155,0,,0,,0,,0,,0
23559,female,3,US,587,221,307,15,44,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,221,37.65,307,52.3,15,2.56,44,7.5,587,0,,0,,0,,0,,0
23560,male,3,US,528,289,222,6,11,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,289,54.73,222,42.05,6,1.14,11,2.08,528,0,,0,,0,,0,,0
23564,,3,US,102,74,25,3,0,1,100.0,0,0.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,73,72.28,25,24.75,3,2.97,0,0.0,101,0,,0,,0,,0,,0
23567,male,3,US,196,85,95,3,13,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,85,43.37,95,48.47,3,1.53,13,6.63,196,0,,0,,0,,0,,0
23574,female,3,US,390,201,168,3,18,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,201,51.54,168,43.08,3,0.77,18,4.62,390,0,,0,,0,,0,,0
23579,male,3,US,370,176,162,4,28,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,176,47.57,162,43.78,4,1.08,28,7.57,370,0,,0,,0,,0,,0
23590,male,3,US,135,100,30,4,1,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,100,74.07,30,22.22,4,2.96,1,0.74,135,0,,0,,0,,0,,0
23606,female,3,US,192,66,118,2,6,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,66,34.38,118,61.46,2,1.04,6,3.13,192,0,,0,,0,,0,,0
23614,male,3,US,167,88,49,0,30,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,88,52.69,49,29.34,0,0.0,30,17.96,167,0,,0,,0,,0,,0
23616,female,3,US,350,155,180,2,13,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,155,44.29,180,51.43,2,0.57,13,3.71,350,0,,0,,0,,0,,0
23621,male,3,US,505,239,229,6,31,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,239,47.33,229,45.35,6,1.19,31,6.14,505,0,,0,,0,,0,,0
23628,female,3,US,103,47,50,2,4,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,47,45.63,50,48.54,2,1.94,4,3.88,103,0,,0,,0,,0,,0
23634,male,3,US,208,0,169,0,39,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,0.0,169,81.25,0,0.0,39,18.75,208,0,,0,,0,,0,,0
23649,,3,US,128,59,64,1,4,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,59,46.09,64,50.0,1,0.78,4,3.13,128,0,,0,,0,,0,,0
